ImeDatoteke;Kategorija;ID_Kategorija
ILSVRC2010_val_00040843.JPEG;acorn squash;56
ILSVRC2010_val_00040844.JPEG;wallet, billfold, notecase, pocketbook;730
ILSVRC2010_val_00040845.JPEG;red fox, Vulpes vulpes;436
ILSVRC2010_val_00040846.JPEG;cinema, movie theater, movie theatre, movie house, picture palace;843
ILSVRC2010_val_00040847.JPEG;boxer;379
ILSVRC2010_val_00040848.JPEG;spider orchid;173
ILSVRC2010_val_00040849.JPEG;cleaver, meat cleaver, chopper;612
ILSVRC2010_val_00040850.JPEG;European fire salamander, Salamandra salamandra;485
ILSVRC2010_val_00040851.JPEG;bathtub, bathing tub, bath, tub;716
ILSVRC2010_val_00040852.JPEG;chimpanzee, chimp, Pan troglodytes;398
ILSVRC2010_val_00040853.JPEG;pandanus, screw pine;200
ILSVRC2010_val_00040854.JPEG;axolotl, mud puppy, Ambystoma mexicanum;487
ILSVRC2010_val_00040855.JPEG;cuirass;972
ILSVRC2010_val_00040856.JPEG;bucket, pail;708
ILSVRC2010_val_00040857.JPEG;badger;420
ILSVRC2010_val_00040858.JPEG;bonsai;193
ILSVRC2010_val_00040859.JPEG;pencil sharpener;645
ILSVRC2010_val_00040860.JPEG;breakwater, groin, groyne, mole, bulwark, seawall, jetty;868
ILSVRC2010_val_00040861.JPEG;hourglass;547
ILSVRC2010_val_00040862.JPEG;holster;976
ILSVRC2010_val_00040863.JPEG;ambulance;668
ILSVRC2010_val_00040864.JPEG;barrel, cask;718
ILSVRC2010_val_00040865.JPEG;barbershop;853
ILSVRC2010_val_00040866.JPEG;cab, hack, taxi, taxicab;670
ILSVRC2010_val_00040867.JPEG;moth orchid, moth plant;175
ILSVRC2010_val_00040868.JPEG;alp;71
ILSVRC2010_val_00040869.JPEG;aircraft carrier, carrier, flattop, attack aircraft carrier;791
ILSVRC2010_val_00040870.JPEG;dogwood, dogwood tree, cornel;260
ILSVRC2010_val_00040871.JPEG;agaric;276
ILSVRC2010_val_00040872.JPEG;Bouvier des Flandres, Bouviers des Flandres;375
ILSVRC2010_val_00040873.JPEG;paper mulberry, Broussonetia papyrifera;249
ILSVRC2010_val_00040874.JPEG;thatch, thatched roof;962
ILSVRC2010_val_00040875.JPEG;chisel;611
ILSVRC2010_val_00040876.JPEG;dahlia, Dahlia pinnata;143
ILSVRC2010_val_00040877.JPEG;apron;903
ILSVRC2010_val_00040878.JPEG;grille, radiator grille;873
ILSVRC2010_val_00040879.JPEG;red fox, Vulpes vulpes;436
ILSVRC2010_val_00040880.JPEG;peanut;104
ILSVRC2010_val_00040881.JPEG;Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis;466
ILSVRC2010_val_00040882.JPEG;dahlia, Dahlia pinnata;143
ILSVRC2010_val_00040883.JPEG;lesser celandine, pilewort, Ranunculus ficaria;107
ILSVRC2010_val_00040884.JPEG;rugby ball;750
ILSVRC2010_val_00040885.JPEG;medicine chest, medicine cabinet;805
ILSVRC2010_val_00040886.JPEG;pepper tree, molle, Peruvian mastic tree, Schinus molle;233
ILSVRC2010_val_00040887.JPEG;rapeseed;90
ILSVRC2010_val_00040888.JPEG;trackball;535
ILSVRC2010_val_00040889.JPEG;crib, cot;800
ILSVRC2010_val_00040890.JPEG;huisache, cassie, mimosa bush, sweet wattle, sweet acacia, scented wattle, flame tree, Acacia farnesiana;196
ILSVRC2010_val_00040891.JPEG;oboe, hautboy, hautbois;521
ILSVRC2010_val_00040892.JPEG;dumbbell;740
ILSVRC2010_val_00040893.JPEG;flat-coated retriever;360
ILSVRC2010_val_00040894.JPEG;grocery store, grocery, food market, market;852
ILSVRC2010_val_00040895.JPEG;reflex camera;755
ILSVRC2010_val_00040896.JPEG;kidney bean;34
ILSVRC2010_val_00040897.JPEG;prairie chicken, prairie grouse, prairie fowl;388
ILSVRC2010_val_00040898.JPEG;drilling platform, offshore rig;757
ILSVRC2010_val_00040899.JPEG;grocery store, grocery, food market, market;852
ILSVRC2010_val_00040900.JPEG;butternut squash;57
ILSVRC2010_val_00040901.JPEG;leopard, Panthera pardus;447
ILSVRC2010_val_00040902.JPEG;Bouvier des Flandres, Bouviers des Flandres;375
ILSVRC2010_val_00040903.JPEG;silver maple, Acer saccharinum;254
ILSVRC2010_val_00040904.JPEG;greyhound;365
ILSVRC2010_val_00040905.JPEG;mussel;344
ILSVRC2010_val_00040906.JPEG;shopping cart;661
ILSVRC2010_val_00040907.JPEG;babys breath, babies-breath, Gypsophila paniculata;115
ILSVRC2010_val_00040908.JPEG;begonia;183
ILSVRC2010_val_00040909.JPEG;carton;724
ILSVRC2010_val_00040910.JPEG;stone wall;872
ILSVRC2010_val_00040911.JPEG;cyclamen, Cyclamen purpurascens;180
ILSVRC2010_val_00040912.JPEG;dusty miller, silver-lace, silver lace, Tanacetum ptarmiciflorum, Chrysanthemum ptarmiciflorum;134
ILSVRC2010_val_00040913.JPEG;vacuum, vacuum cleaner;997
ILSVRC2010_val_00040914.JPEG;Eskimo dog, husky;380
ILSVRC2010_val_00040915.JPEG;thatch, thatched roof;962
ILSVRC2010_val_00040916.JPEG;mortar;709
ILSVRC2010_val_00040917.JPEG;disa;162
ILSVRC2010_val_00040918.JPEG;rifle;561
ILSVRC2010_val_00040919.JPEG;rain barrel;715
ILSVRC2010_val_00040920.JPEG;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;684
ILSVRC2010_val_00040921.JPEG;gourd;82
ILSVRC2010_val_00040922.JPEG;coffee bean, coffee berry, coffee;89
ILSVRC2010_val_00040923.JPEG;guenon, guenon monkey;408
ILSVRC2010_val_00040924.JPEG;hand blower, blow dryer, blow drier, hair dryer, hair drier;527
ILSVRC2010_val_00040925.JPEG;raspberry;12
ILSVRC2010_val_00040926.JPEG;schooner;786
ILSVRC2010_val_00040927.JPEG;mud turtle;453
ILSVRC2010_val_00040928.JPEG;lion, king of beasts, Panthera leo;449
ILSVRC2010_val_00040929.JPEG;ballpoint, ballpoint pen, ballpen, Biro;648
ILSVRC2010_val_00040930.JPEG;rule, ruler;539
ILSVRC2010_val_00040931.JPEG;barn spider, Araneus cavaticus;281
ILSVRC2010_val_00040932.JPEG;prickly poppy, Papaver argemone;124
ILSVRC2010_val_00040933.JPEG;cello, violoncello;509
ILSVRC2010_val_00040934.JPEG;cacao, cacao tree, chocolate tree, Theobroma cacao;245
ILSVRC2010_val_00040935.JPEG;grass pink, Calopogon pulchellum, Calopogon tuberosum;153
ILSVRC2010_val_00040936.JPEG;stethoscope;549
ILSVRC2010_val_00040937.JPEG;wolf spider, hunting spider;285
ILSVRC2010_val_00040938.JPEG;dam, dike, dyke;869
ILSVRC2010_val_00040939.JPEG;unicycle, monocycle;691
ILSVRC2010_val_00040940.JPEG;electric range;993
ILSVRC2010_val_00040941.JPEG;car mirror;588
ILSVRC2010_val_00040942.JPEG;library;833
ILSVRC2010_val_00040943.JPEG;pumpkin;67
ILSVRC2010_val_00040944.JPEG;silo;880
ILSVRC2010_val_00040945.JPEG;meerkat, mierkat;430
ILSVRC2010_val_00040946.JPEG;leopard frog, spring frog, Rana pipiens;481
ILSVRC2010_val_00040947.JPEG;Gordon setter;356
ILSVRC2010_val_00040948.JPEG;puffball, true puffball;270
ILSVRC2010_val_00040949.JPEG;streptocarpus;188
ILSVRC2010_val_00040950.JPEG;printer;577
ILSVRC2010_val_00040951.JPEG;fire engine, fire truck;681
ILSVRC2010_val_00040952.JPEG;pussy willow, Salix discolor;230
ILSVRC2010_val_00040953.JPEG;spinach;41
ILSVRC2010_val_00040954.JPEG;breakwater, groin, groyne, mole, bulwark, seawall, jetty;868
ILSVRC2010_val_00040955.JPEG;nematode, nematode worm, roundworm;335
ILSVRC2010_val_00040956.JPEG;timber wolf, grey wolf, gray wolf, Canis lupus;442
ILSVRC2010_val_00040957.JPEG;crate;727
ILSVRC2010_val_00040958.JPEG;African violet, Saintpaulia ionantha;187
ILSVRC2010_val_00040959.JPEG;jackfruit, jak, jack;23
ILSVRC2010_val_00040960.JPEG;thimble;698
ILSVRC2010_val_00040961.JPEG;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;479
ILSVRC2010_val_00040962.JPEG;crayfish, crawfish, crawdad, crawdaddy;298
ILSVRC2010_val_00040963.JPEG;mailbag, postbag;699
ILSVRC2010_val_00040964.JPEG;coffeepot;637
ILSVRC2010_val_00040965.JPEG;newspaper, paper;824
ILSVRC2010_val_00040966.JPEG;bathing cap, swimming cap;939
ILSVRC2010_val_00040967.JPEG;bookshop, bookstore, bookstall;854
ILSVRC2010_val_00040968.JPEG;goblet;723
ILSVRC2010_val_00040969.JPEG;mussel;344
ILSVRC2010_val_00040970.JPEG;coil, spiral, volute, whorl, helix;846
ILSVRC2010_val_00040971.JPEG;umbrella;980
ILSVRC2010_val_00040972.JPEG;broom;642
ILSVRC2010_val_00040973.JPEG;frilled lizard, Chlamydosaurus kingi;461
ILSVRC2010_val_00040974.JPEG;hand blower, blow dryer, blow drier, hair dryer, hair drier;527
ILSVRC2010_val_00040975.JPEG;cauliflower;52
ILSVRC2010_val_00040976.JPEG;artichoke, globe artichoke;59
ILSVRC2010_val_00040977.JPEG;cress;40
ILSVRC2010_val_00040978.JPEG;scissors, pair of scissors;618
ILSVRC2010_val_00040979.JPEG;cannon;558
ILSVRC2010_val_00040980.JPEG;water snake;473
ILSVRC2010_val_00040981.JPEG;asparagus;60
ILSVRC2010_val_00040982.JPEG;thatch, thatched roof;962
ILSVRC2010_val_00040983.JPEG;black grouse;385
ILSVRC2010_val_00040984.JPEG;flatworm, platyhelminth;334
ILSVRC2010_val_00040985.JPEG;tiger beetle;302
ILSVRC2010_val_00040986.JPEG;flatworm, platyhelminth;334
ILSVRC2010_val_00040987.JPEG;accordion, piano accordion, squeeze box;500
ILSVRC2010_val_00040988.JPEG;mortarboard;940
ILSVRC2010_val_00040989.JPEG;orangutan, orang, orangutang, Pongo pygmaeus;397
ILSVRC2010_val_00040990.JPEG;cocktail shaker;703
ILSVRC2010_val_00040991.JPEG;buckle;591
ILSVRC2010_val_00040992.JPEG;brassiere, bra, bandeau;933
ILSVRC2010_val_00040993.JPEG;lighter, light, igniter, ignitor;565
ILSVRC2010_val_00040994.JPEG;bag, traveling bag, travelling bag, grip, suitcase;731
ILSVRC2010_val_00040995.JPEG;howler monkey, howler;405
ILSVRC2010_val_00040996.JPEG;English setter;355
ILSVRC2010_val_00040997.JPEG;yurt;863
ILSVRC2010_val_00040998.JPEG;bag, traveling bag, travelling bag, grip, suitcase;731
ILSVRC2010_val_00040999.JPEG;linden, linden tree, basswood, lime, lime tree;201
ILSVRC2010_val_00041000.JPEG;pecan;100
ILSVRC2010_val_00041001.JPEG;dahlia, Dahlia pinnata;143
ILSVRC2010_val_00041002.JPEG;cork tree, Phellodendron amurense;228
ILSVRC2010_val_00041003.JPEG;lighter, light, igniter, ignitor;565
ILSVRC2010_val_00041004.JPEG;sling, scarf bandage, triangular bandage;893
ILSVRC2010_val_00041005.JPEG;tile roof;960
ILSVRC2010_val_00041006.JPEG;tricycle, trike, velocipede;690
ILSVRC2010_val_00041007.JPEG;ruffed grouse, partridge, Bonasa umbellus;387
ILSVRC2010_val_00041008.JPEG;seashore, coast, seacoast, sea-coast;78
ILSVRC2010_val_00041009.JPEG;bee orchid, Ophrys apifera;171
ILSVRC2010_val_00041010.JPEG;schooner;786
ILSVRC2010_val_00041011.JPEG;rake;632
ILSVRC2010_val_00041012.JPEG;grey fox, gray fox, Urocyon cinereoargenteus;437
ILSVRC2010_val_00041013.JPEG;coneflower;144
ILSVRC2010_val_00041014.JPEG;soy, soybean, soya, soya bean;35
ILSVRC2010_val_00041015.JPEG;white wolf, Arctic wolf, Canis lupus tundrarum;441
ILSVRC2010_val_00041016.JPEG;blackberry;11
ILSVRC2010_val_00041017.JPEG;streptocarpus;188
ILSVRC2010_val_00041018.JPEG;sword, blade, brand, steel;562
ILSVRC2010_val_00041019.JPEG;loggerhead, loggerhead turtle, Caretta caretta;451
ILSVRC2010_val_00041020.JPEG;brace, suspender, gallus;953
ILSVRC2010_val_00041021.JPEG;maillot, tank suit;908
ILSVRC2010_val_00041022.JPEG;candle, taper, wax light;603
ILSVRC2010_val_00041023.JPEG;Pekinese, Pekingese, Peke;383
ILSVRC2010_val_00041024.JPEG;corgi, Welsh corgi;368
ILSVRC2010_val_00041025.JPEG;star anise, Chinese anise, Illicium verum;194
ILSVRC2010_val_00041026.JPEG;snail;338
ILSVRC2010_val_00041027.JPEG;helleborine;163
ILSVRC2010_val_00041028.JPEG;thatch, thatched roof;962
ILSVRC2010_val_00041029.JPEG;nymphalid, nymphalid butterfly, brush-footed butterfly, four-footed butterfly;323
ILSVRC2010_val_00041030.JPEG;iron tree, iron-tree, ironwood, ironwood tree;247
ILSVRC2010_val_00041031.JPEG;cherry tomato;45
ILSVRC2010_val_00041032.JPEG;bumper car, Dodgem;776
ILSVRC2010_val_00041033.JPEG;grey fox, gray fox, Urocyon cinereoargenteus;437
ILSVRC2010_val_00041034.JPEG;panpipe, pandean pipe, syrinx;519
ILSVRC2010_val_00041035.JPEG;carpenters kit, tool kit;756
ILSVRC2010_val_00041036.JPEG;tennis ball;752
ILSVRC2010_val_00041037.JPEG;banded gecko;456
ILSVRC2010_val_00041038.JPEG;long-horned beetle, longicorn, longicorn beetle;305
ILSVRC2010_val_00041039.JPEG;celandine, greater celandine, swallowwort, swallow wort, Chelidonium majus;126
ILSVRC2010_val_00041040.JPEG;cyclamen, Cyclamen purpurascens;180
ILSVRC2010_val_00041041.JPEG;flatworm, platyhelminth;334
ILSVRC2010_val_00041042.JPEG;chest;725
ILSVRC2010_val_00041043.JPEG;hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa;264
ILSVRC2010_val_00041044.JPEG;nail;598
ILSVRC2010_val_00041045.JPEG;boa constrictor, Constrictor constrictor;476
ILSVRC2010_val_00041046.JPEG;crossword puzzle, crossword;744
ILSVRC2010_val_00041047.JPEG;steam locomotive;666
ILSVRC2010_val_00041048.JPEG;Scottish deerhound, deerhound;364
ILSVRC2010_val_00041049.JPEG;pullover, slipover;926
ILSVRC2010_val_00041050.JPEG;howler monkey, howler;405
ILSVRC2010_val_00041051.JPEG;garrison cap, overseas cap;942
ILSVRC2010_val_00041052.JPEG;ambulance;668
ILSVRC2010_val_00041053.JPEG;European fire salamander, Salamandra salamandra;485
ILSVRC2010_val_00041054.JPEG;cress;40
ILSVRC2010_val_00041055.JPEG;cardigan;927
ILSVRC2010_val_00041056.JPEG;scabbard;977
ILSVRC2010_val_00041057.JPEG;ginkgo, gingko, maidenhair tree, Ginkgo biloba;236
ILSVRC2010_val_00041058.JPEG;pink, garden pink;114
ILSVRC2010_val_00041059.JPEG;loudspeaker, speaker, speaker unit, loudspeaker system, speaker system;531
ILSVRC2010_val_00041060.JPEG;globe amaranth, bachelors button, Gomphrena globosa;117
ILSVRC2010_val_00041061.JPEG;triumphal arch;829
ILSVRC2010_val_00041062.JPEG;earphone, earpiece, headphone, phone;530
ILSVRC2010_val_00041063.JPEG;lighter, light, igniter, ignitor;565
ILSVRC2010_val_00041064.JPEG;scorpion;279
ILSVRC2010_val_00041065.JPEG;lynx, catamount;444
ILSVRC2010_val_00041066.JPEG;pullover, slipover;926
ILSVRC2010_val_00041067.JPEG;poncho;922
ILSVRC2010_val_00041068.JPEG;matchstick;655
ILSVRC2010_val_00041069.JPEG;eggbeater, eggwhisk;640
ILSVRC2010_val_00041070.JPEG;morel;275
ILSVRC2010_val_00041071.JPEG;face powder;4
ILSVRC2010_val_00041072.JPEG;lakeside, lakeshore;77
ILSVRC2010_val_00041073.JPEG;Brazilian rosewood, caviuna wood, jacaranda, Dalbergia nigra;221
ILSVRC2010_val_00041074.JPEG;aerides;150
ILSVRC2010_val_00041075.JPEG;rifle;561
ILSVRC2010_val_00041076.JPEG;chambered nautilus, pearly nautilus, nautilus;345
ILSVRC2010_val_00041077.JPEG;dogsled, dog sled, dog sleigh;794
ILSVRC2010_val_00041078.JPEG;toadflax, butter-and-eggs, wild snapdragon, devils flax, Linaria vulgaris;191
ILSVRC2010_val_00041079.JPEG;disa;162
ILSVRC2010_val_00041080.JPEG;rubber eraser, rubber, pencil eraser;644
ILSVRC2010_val_00041081.JPEG;spatula;639
ILSVRC2010_val_00041082.JPEG;vending machine;579
ILSVRC2010_val_00041083.JPEG;chambered nautilus, pearly nautilus, nautilus;345
ILSVRC2010_val_00041084.JPEG;terrapin;454
ILSVRC2010_val_00041085.JPEG;window screen;969
ILSVRC2010_val_00041086.JPEG;trowel;629
ILSVRC2010_val_00041087.JPEG;schooner;786
ILSVRC2010_val_00041088.JPEG;trilobite;277
ILSVRC2010_val_00041089.JPEG;cowboy hat, ten-gallon hat;945
ILSVRC2010_val_00041090.JPEG;horizontal bar, high bar;735
ILSVRC2010_val_00041091.JPEG;hoopskirt, crinoline;920
ILSVRC2010_val_00041092.JPEG;damask violet, Dames violet, sweet rocket, Hesperis matronalis;121
ILSVRC2010_val_00041093.JPEG;corn;91
ILSVRC2010_val_00041094.JPEG;beacon, lighthouse, beacon light, pharos;879
ILSVRC2010_val_00041095.JPEG;cello, violoncello;509
ILSVRC2010_val_00041096.JPEG;candytuft;122
ILSVRC2010_val_00041097.JPEG;confectionery, confectionary, candy store;856
ILSVRC2010_val_00041098.JPEG;blue poppy, Meconopsis betonicifolia;127
ILSVRC2010_val_00041099.JPEG;polypore, pore fungus, pore mushroom;273
ILSVRC2010_val_00041100.JPEG;sunflower, helianthus;106
ILSVRC2010_val_00041101.JPEG;Polaroid camera, Polaroid Land camera;754
ILSVRC2010_val_00041102.JPEG;shingle oak, laurel oak, Quercus imbricaria;205
ILSVRC2010_val_00041103.JPEG;delphinium;110
ILSVRC2010_val_00041104.JPEG;mouse, computer mouse;533
ILSVRC2010_val_00041105.JPEG;ailanthus;253
ILSVRC2010_val_00041106.JPEG;cassette player;762
ILSVRC2010_val_00041107.JPEG;dome;961
ILSVRC2010_val_00041108.JPEG;magnolia;240
ILSVRC2010_val_00041109.JPEG;tabby, tabby cat;353
ILSVRC2010_val_00041110.JPEG;colobus, colobus monkey;407
ILSVRC2010_val_00041111.JPEG;brussels sprouts;53
ILSVRC2010_val_00041112.JPEG;Gila monster, Heloderma suspectum;463
ILSVRC2010_val_00041113.JPEG;cherry;24
ILSVRC2010_val_00041114.JPEG;prairie chicken, prairie grouse, prairie fowl;388
ILSVRC2010_val_00041115.JPEG;ax, axe;610
ILSVRC2010_val_00041116.JPEG;yurt;863
ILSVRC2010_val_00041117.JPEG;radio, wireless;826
ILSVRC2010_val_00041118.JPEG;sleeping bag;701
ILSVRC2010_val_00041119.JPEG;slug;339
ILSVRC2010_val_00041120.JPEG;colonnade;847
ILSVRC2010_val_00041121.JPEG;cabbage butterfly;326
ILSVRC2010_val_00041122.JPEG;baobab, monkey-bread tree, Adansonia digitata;242
ILSVRC2010_val_00041123.JPEG;bassinet;799
ILSVRC2010_val_00041124.JPEG;coral;333
ILSVRC2010_val_00041125.JPEG;Saint Bernard, St Bernard;381
ILSVRC2010_val_00041126.JPEG;rain barrel;715
ILSVRC2010_val_00041127.JPEG;calla lily, calla, arum lily, Zantedeschia aethiopica;112
ILSVRC2010_val_00041128.JPEG;metronome;769
ILSVRC2010_val_00041129.JPEG;can opener, tin opener;624
ILSVRC2010_val_00041130.JPEG;hot plate, hotplate;988
ILSVRC2010_val_00041131.JPEG;photocopier;768
ILSVRC2010_val_00041132.JPEG;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;973
ILSVRC2010_val_00041133.JPEG;sunflower seed;88
ILSVRC2010_val_00041134.JPEG;bullfrog, Rana catesbeiana;482
ILSVRC2010_val_00041135.JPEG;shopping cart;661
ILSVRC2010_val_00041136.JPEG;currant;10
ILSVRC2010_val_00041137.JPEG;ladies tresses, ladys tresses;176
ILSVRC2010_val_00041138.JPEG;bumper car, Dodgem;776
ILSVRC2010_val_00041139.JPEG;file, file cabinet, filing cabinet;807
ILSVRC2010_val_00041140.JPEG;conch;337
ILSVRC2010_val_00041141.JPEG;knot;595
ILSVRC2010_val_00041142.JPEG;dune, sand dune;75
ILSVRC2010_val_00041143.JPEG;cyclamen, Cyclamen purpurascens;180
ILSVRC2010_val_00041144.JPEG;turnip;47
ILSVRC2010_val_00041145.JPEG;straight razor;617
ILSVRC2010_val_00041146.JPEG;Brazilian rosewood, caviuna wood, jacaranda, Dalbergia nigra;221
ILSVRC2010_val_00041147.JPEG;stadium, bowl, arena, sports stadium;876
ILSVRC2010_val_00041148.JPEG;dita, dita bark, devil tree, Alstonia scholaris;199
ILSVRC2010_val_00041149.JPEG;spider orchid, Brassia lawrenceana;152
ILSVRC2010_val_00041150.JPEG;Dutch elm, Ulmus hollandica;216
ILSVRC2010_val_00041151.JPEG;African elephant, Loxodonta africana;414
ILSVRC2010_val_00041152.JPEG;wallet, billfold, notecase, pocketbook;730
ILSVRC2010_val_00041153.JPEG;partridge;391
ILSVRC2010_val_00041154.JPEG;night snake, Hypsiglena torquata;475
ILSVRC2010_val_00041155.JPEG;forklift;664
ILSVRC2010_val_00041156.JPEG;jelly fungus;265
ILSVRC2010_val_00041157.JPEG;coelogyne;157
ILSVRC2010_val_00041158.JPEG;mask;886
ILSVRC2010_val_00041159.JPEG;calceolaria, slipperwort;190
ILSVRC2010_val_00041160.JPEG;banjo;508
ILSVRC2010_val_00041161.JPEG;hare;392
ILSVRC2010_val_00041162.JPEG;in-line skate;741
ILSVRC2010_val_00041163.JPEG;macaque;412
ILSVRC2010_val_00041164.JPEG;lynx, catamount;444
ILSVRC2010_val_00041165.JPEG;maze, labyrinth;828
ILSVRC2010_val_00041166.JPEG;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;433
ILSVRC2010_val_00041167.JPEG;mud turtle;453
ILSVRC2010_val_00041168.JPEG;tabby, tabby cat;353
ILSVRC2010_val_00041169.JPEG;coconut, cocoanut;99
ILSVRC2010_val_00041170.JPEG;thimble;698
ILSVRC2010_val_00041171.JPEG;wheelchair;815
ILSVRC2010_val_00041172.JPEG;bicycle-built-for-two, tandem bicycle, tandem;656
ILSVRC2010_val_00041173.JPEG;tricycle, trike, velocipede;690
ILSVRC2010_val_00041174.JPEG;mask;886
ILSVRC2010_val_00041175.JPEG;spinach;41
ILSVRC2010_val_00041176.JPEG;school bus;798
ILSVRC2010_val_00041177.JPEG;blackberry;11
ILSVRC2010_val_00041178.JPEG;blue columbine, Aquilegia caerulea, Aquilegia scopulorum calcarea;109
ILSVRC2010_val_00041179.JPEG;convertible;671
ILSVRC2010_val_00041180.JPEG;seat belt, seatbelt;601
ILSVRC2010_val_00041181.JPEG;American black bear, black bear, Ursus americanus, Euarctos americanus;418
ILSVRC2010_val_00041182.JPEG;violin, fiddle;510
ILSVRC2010_val_00041183.JPEG;hard hat, tin hat, safety hat;938
ILSVRC2010_val_00041184.JPEG;unicycle, monocycle;691
ILSVRC2010_val_00041185.JPEG;spinach;41
ILSVRC2010_val_00041186.JPEG;barn spider, Araneus cavaticus;281
ILSVRC2010_val_00041187.JPEG;bassoon;520
ILSVRC2010_val_00041188.JPEG;tank, army tank, armored combat vehicle, armoured combat vehicle;663
ILSVRC2010_val_00041189.JPEG;Dutch oven;991
ILSVRC2010_val_00041190.JPEG;quail;390
ILSVRC2010_val_00041191.JPEG;fringe tree;212
ILSVRC2010_val_00041192.JPEG;brassiere, bra, bandeau;933
ILSVRC2010_val_00041193.JPEG;maze, labyrinth;828
ILSVRC2010_val_00041194.JPEG;crab apple, crabapple;5
ILSVRC2010_val_00041195.JPEG;passenger car, coach, carriage;659
ILSVRC2010_val_00041196.JPEG;pay-phone, pay-station;764
ILSVRC2010_val_00041197.JPEG;ilang-ilang, ylang-ylang, Cananga odorata;238
ILSVRC2010_val_00041198.JPEG;cabbage tree, grass tree, Cordyline australis;217
ILSVRC2010_val_00041199.JPEG;maillot;948
ILSVRC2010_val_00041200.JPEG;grapefruit;18
ILSVRC2010_val_00041201.JPEG;subway train;795
ILSVRC2010_val_00041202.JPEG;walking stick, walkingstick, stick insect;314
ILSVRC2010_val_00041203.JPEG;dogwood, dogwood tree, cornel;260
ILSVRC2010_val_00041204.JPEG;garrison cap, overseas cap;942
ILSVRC2010_val_00041205.JPEG;Border collie;376
ILSVRC2010_val_00041206.JPEG;Bouvier des Flandres, Bouviers des Flandres;375
ILSVRC2010_val_00041207.JPEG;joystick;581
ILSVRC2010_val_00041208.JPEG;metronome;769
ILSVRC2010_val_00041209.JPEG;comb;609
ILSVRC2010_val_00041210.JPEG;lab coat, laboratory coat;925
ILSVRC2010_val_00041211.JPEG;earphone, earpiece, headphone, phone;530
ILSVRC2010_val_00041212.JPEG;bumper car, Dodgem;776
ILSVRC2010_val_00041213.JPEG;dalmatian, coach dog, carriage dog;367
ILSVRC2010_val_00041214.JPEG;banjo;508
ILSVRC2010_val_00041215.JPEG;Windsor tie;918
ILSVRC2010_val_00041216.JPEG;American chameleon, anole, Anolis carolinensis;458
ILSVRC2010_val_00041217.JPEG;electric guitar;513
ILSVRC2010_val_00041218.JPEG;isopod;291
ILSVRC2010_val_00041219.JPEG;solar dish, solar collector, solar furnace;589
ILSVRC2010_val_00041220.JPEG;hand calculator, pocket calculator;569
ILSVRC2010_val_00041221.JPEG;wolf spider, hunting spider;285
ILSVRC2010_val_00041222.JPEG;ballpoint, ballpoint pen, ballpen, Biro;648
ILSVRC2010_val_00041223.JPEG;otter;426
ILSVRC2010_val_00041224.JPEG;ice skate;742
ILSVRC2010_val_00041225.JPEG;vacuum, vacuum cleaner;997
ILSVRC2010_val_00041226.JPEG;dendrobium;161
ILSVRC2010_val_00041227.JPEG;panpipe, pandean pipe, syrinx;519
ILSVRC2010_val_00041228.JPEG;bath towel;884
ILSVRC2010_val_00041229.JPEG;dusty miller, silver-lace, silver lace, Tanacetum ptarmiciflorum, Chrysanthemum ptarmiciflorum;134
ILSVRC2010_val_00041230.JPEG;optical telescope;554
ILSVRC2010_val_00041231.JPEG;Gordon setter;356
ILSVRC2010_val_00041232.JPEG;weeping willow, Babylonian weeping willow, Salix babylonica;229
ILSVRC2010_val_00041233.JPEG;stethoscope;549
ILSVRC2010_val_00041234.JPEG;laelia;167
ILSVRC2010_val_00041235.JPEG;solar dish, solar collector, solar furnace;589
ILSVRC2010_val_00041236.JPEG;fig;20
ILSVRC2010_val_00041237.JPEG;chainlink fence;870
ILSVRC2010_val_00041238.JPEG;lipstick, lip rouge;772
ILSVRC2010_val_00041239.JPEG;magnolia;240
ILSVRC2010_val_00041240.JPEG;coral;333
ILSVRC2010_val_00041241.JPEG;analog clock;544
ILSVRC2010_val_00041242.JPEG;fire engine, fire truck;681
ILSVRC2010_val_00041243.JPEG;gown;955
ILSVRC2010_val_00041244.JPEG;American black bear, black bear, Ursus americanus, Euarctos americanus;418
ILSVRC2010_val_00041245.JPEG;shallot;62
ILSVRC2010_val_00041246.JPEG;honeycomb;877
ILSVRC2010_val_00041247.JPEG;mud turtle;453
ILSVRC2010_val_00041248.JPEG;flat bench;808
ILSVRC2010_val_00041249.JPEG;picket fence, paling;871
ILSVRC2010_val_00041250.JPEG;English setter;355
ILSVRC2010_val_00041251.JPEG;delphinium;110
ILSVRC2010_val_00041252.JPEG;ballpoint, ballpoint pen, ballpen, Biro;648
ILSVRC2010_val_00041253.JPEG;Polaroid camera, Polaroid Land camera;754
ILSVRC2010_val_00041254.JPEG;garbage truck, dustcart;682
ILSVRC2010_val_00041255.JPEG;dial telephone, dial phone;765
ILSVRC2010_val_00041256.JPEG;thatch, thatched roof;962
ILSVRC2010_val_00041257.JPEG;acoustic guitar;512
